c,r,mu,a,b,I,mu/b,y1,y2,y3,Z1_star,Z2_star,Z3_star,Z2_y1,Z3_y1,Z1_y2,Z3_y2,Z1_y3,Z2_y3,Z1_y2_over_Z1_star,Z1_y3_over_Z1_star,Z2_star_over_Z2_y1,Z2_star_over_Z2_y3,Z3_y1_over_Z3_star,Z3_y2_over_Z3_star
0.7,1,1.0,1,5,1,0.2,1.0000000000000004,1.0184075328722746,1.0252863107712509,0.2999953022363193,-0.0235105458840507,0.9990234375,-0.0027512570660179,0.99993896484375,0.2870950058985178,0.982421875,0.2823000798892039,0.0164864422953455,0.9569983388351881,0.9410150018510086,8.545383190266286,-1.4260533269017215,1.00091642228739,0.9833822091886608
0.7,1,1.5,1,5,1,0.3,1.0,1.222912360003365,1.1356685848695742,0.2999947040130173,0.0883986478228253,0.7705078125,0.1490094202686264,0.66778564453125,0.171865348120974,0.59375,0.2219448948174429,0.1083233924428991,0.5728946072111875,0.7398293764806338,0.5932420088841688,0.816062401936158,0.8666825095057035,0.770595690747782
0.7,1,2.0,1,5,1,0.4,1.0003012410590228,1.389712763962513,1.2950733175178213,0.299854077764445,0.1726642852088884,0.6376953125,0.2978138203525415,0.5010986328125,0.1246837810800467,0.4227294921875,0.1672151630931152,0.2061268631568069,0.4158148590461857,0.5576551245852113,0.5797725740346586,0.8376602766109991,0.7857963246554365,0.6629019908116386
0.7,1,2.5,1,5,1,0.5,1.0003224744411647,1.7128226178194792,1.441377612387298,0.3000163453720074,0.2193119317633609,0.5771484375,0.4466474792812183,0.40142822265625,0.0683281701000411,0.22845458984375,0.156609417104735,0.3162788328199898,0.22774815823890227,0.5220029492411357,0.49101795473310544,0.693413244914124,0.6955372250423012,0.3958333333333333
0.7,1,3.0,1,5,1,0.6,1.00031114036894,2.171675284869053,1.7373645178243686,0.300028575801577,0.2255529155491366,0.5810546875,0.5976459892903762,0.33447265625,0.0656708638055947,0.21966552734375,0.1525110920313059,0.3734986411173931,0.21888203025376465,0.508321887753014,0.37740220731163976,0.6038921985749443,0.5756302521008403,0.37804621848739495
0.7,1,3.5,1,5,1,0.7,1.0003192819815907,2.931735215405417,2.4073797562308448,0.3000397491797307,0.1809263339810305,0.685546875,0.7489781746499489,0.28717041015625,0.1551123920977806,0.51922607421875,0.1944428465605101,0.3242506556036001,0.5169728095088651,0.648056956093622,0.24156422724279025,0.5579829396003284,0.41889245014245013,0.7573896011396012
0.7,1,4.0,1,5,1,0.8,4.999332110332874,3.6820768738340326,3.668870724081335,0.5003073093031611,0.1301886717069065,0.83984375,0.6957683769305016,0.4183349609375,0.4340652201782449,0.83685302734375,0.4334094581387209,0.1346646749476252,0.8675971989752065,0.8662864804881283,0.1871149595519928,0.9667618605810355,0.49811046511627904,0.9964389534883721
0.7,1,4.5,1,5,1,0.9,4.999330255531412,4.452455694219574,4.420999373063395,0.9998819286931262,0.0862308019504363,0.9208984375,0.3433393630919239,0.7423095703125,0.9041913111676134,0.90911865234375,0.898672665479455,0.0838226949891602,0.9042980828240559,0.8987787854652454,0.25115326472877886,1.0287285795522025,0.8060710498409331,0.9872083775185578
0.7,1,5.0,1,5,1,1.0,4.999360460911368,4.978779870709143,4.993618705007651,1.499833552946896,-0.0109726180798706,0.9990234375,-6.326546888996837e-05,0.99993896484375,1.493791844438448,0.9974365234375,1.498121385095036,0.000944485862707,0.9959717473338443,0.9988584280912398,173.43771052980313,-11.617556718553598,1.00091642228739,0.9984115347018573
